기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,1분기_평균,2분기_평균,3분기_평균,4분기_평균,3개년_총평균,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,QUARTER_NUM
20244,D,발달상권,3120219,은마아파트,1746388310,1766788636,1917054672,1328775863,1715007737,1506063335,266332,1064199542,441863793,186498017,221638947,213168937,226354235,216539406,256090075,185773718,1608662,175489072,426522517,442088171,403158129,57196784,575011826,836330022,113252191,121827177,148724849,589490223,379253263,58794153,178229,88103,35448,35601,33224,36259,37697,49707,38396,31,39329,63884,71750,81695,9643,112109,147649,29220,26892,25744,96149,72698,9055,4
20244,D,발달상권,3120144,영중로,97628103.5,103349722.5,123630008.3,106467314.5,109531145.1,110347638,18484,103601948,6745690,21727914,22414781,18507360,20713095,20238798,4682358,2063332,0,30838018,51549207,24733480,3226933,0,58791477,32683633,576991,14152232,31348688,22158426,14856381,8382396,17320,1164,3545,3606,3153,3575,3441,749,415,0,6201,8073,3752,458,0,10785,6111,77,3280,6106,3664,2605,1165,4
20244,A,골목상권,3110407,도봉역 2번,74555453.5,94457719.5,114537486.3,78116609.5,93096891.56,75656175,14534,54737368,20918807,10258775,11643804,11078006,10375298,11381485,10410883,10507924,0,12466290,30377217,19197600,12518844,1096224,42071024,30490233,301775,7825742,14871720,16221613,16979011,16361397,10509,4025,2094,2187,2099,2008,2121,2138,1887,0,3592,5181,3071,2418,272,7839,6325,69,1633,3400,2813,3554,2695,4
20244,A,골목상권,3110126,서울숲역 1번,127329048.5,129000000,119743170,119464779.5,123424129.6,129000000,9686,83103694,45896306,13650593,19051740,16539662,16614943,17246756,22259477,23636829,0,2252838,38129687,46746518,34234092,7636865,34314281,82206130,2113349,42538455,28720744,23798159,11428225,7921479,6777,2909,1163,1385,1320,1479,1430,1658,1251,0,349,2958,3056,2749,574,2781,6118,181,3833,2479,1070,985,351,4
20244,A,골목상권,3111078,굽은다리역 4번,111579019.5,117481619.5,135648406.7,148896991,129206720,139283546,25236,92355376,46928170,18454420,18937678,17642786,15932738,21387754,25283971,21644199,0,17955183,38394908,40325808,38640240,3967407,65539706,71945640,1348123,29091539,32575339,31560018,25132887,17777438,16866,8370,3386,3407,3275,3058,3740,4415,3955,0,4977,7340,6593,5825,501,12629,12552,224,4573,5709,6592,4721,3366,4
20244,A,골목상권,3111073,둔촌동역 1번(한산중학교),153991296,160799719.5,168257665.7,177911257.5,165575282.6,153197989,11338,99065792,54132197,22563170,19750157,20463511,16654327,19634627,25562113,28570084,0,15220768,70662659,32913088,34336435,65039,43243505,84590402,130079,15012656,36635844,31656035,24711259,19688037,7510,3828,1775,1574,1259,1419,1483,1649,2179,0,1209,4854,2812,2450,13,3653,6118,26,1318,2868,2166,1960,1430,4
20244,A,골목상권,3110643,강서구다솔마을,21431249,37195854,31213082.33,23913055,28746618.11,20342540,1783,19648343,694197,4271454,4383726,2957621,4238885,3796657,369381,324816,0,276822,16689865,1924896,1450957,0,9223391,6146642,0,1099573,5312749,4238030,3719524,1000158,1713,70,335,394,274,342,368,35,35,0,77,1329,240,137,0,934,617,0,206,480,403,343,120,4
20244,A,골목상권,3110038,경향신문사,576161780.5,828495477,742027836.7,757411519.5,727802340.4,794200026,143624,717607181,76592845,148585363,145374375,136769093,144761365,142116985,44791612,31801233,101617,154985057,473452100,132903224,32644168,113860,336597061,362660949,10404277,88203311,205944235,216785222,124838350,53082615,129862,13762,26874,26481,24474,26103,25930,8276,5486,24,43684,71194,22833,5877,12,68866,66051,2192,19430,41271,38921,23189,9917,4
20244,A,골목상권,3110419,수락산디자인거리,284315634,332706798,366221723.7,296131424,324996987,300424211,48318,202920404,97503807,38068810,45350783,38274492,42468319,38758000,50935450,46568357,0,45904202,97382346,78615369,69509094,9013200,129696737,155747303,1751592,21521297,37710873,43590896,84104533,96764847,32690,15628,6022,6833,6688,6446,6701,8183,7445,0,13234,15774,11055,7667,588,25113,20490,244,3722,7856,7714,12909,13158,4
20244,A,골목상권,3111087,고덕중학교(고덕2동주민센터),15000000,15000000,15000000,15000000,15000000,15000000,2118,10872852,4127148,2795584,1958592,1976828,2257384,1884464,2137670,1989478,0,4170779,3665665,4076567,2928128,158861,6038476,7260120,66376,2144378,3248022,4073873,2519067,1246880,1519,599,231,310,319,371,288,314,285,0,450,529,617,493,29,1002,1083,14,301,510,699,378,182,4
20244,A,골목상권,3110035,동묘앞역 2번,57952476,76365284.5,92854488,61300931,74422316.33,66018340,17646,45110363,20907977,8356426,8882128,9998552,8663801,9209456,10966398,9941579,0,14080377,18684262,17286342,14852893,1114466,34271160,31747180,715572,10828491,14983081,12631072,11987477,14872647,12498,5148,2479,2533,2567,2392,2527,2702,2446,0,4485,5258,4463,3207,233,9792,7854,167,2698,3867,3355,3141,4418,4
20244,D,발달상권,3120098,DMC(디지털미디어시티),4013682715,4357013370,5122209598,4638525211,4598341265,4266601123,625829,3933069173,333531950,812847905,838582331,739362930,787677951,754598056,205684561,127847389,492137,1205394602,1838032101,852221728,338154572,32305983,1382008256,1361056767,16463077,546610722,1044351983,712238493,346016516,77384230,573970,51859,118798,122525,108152,114826,109669,30602,21257,83,228588,242424,106688,44515,3531,267517,242676,3368,112977,198288,120229,60980,14347,4
20244,A,골목상권,3110069,숙대입구,1164901889,1809974616,1400661142,1594834538,1482378390,1495734937,290417,1163177607,332557330,230775711,256704512,240339511,237089795,198268078,148438809,184118521,21133365,180660536,511774586,363984500,355489585,62692365,393121084,990324727,92570128,698755882,213994968,163337207,172955778,41831846,231421,58996,48117,51102,47021,47174,38007,28060,30936,3244,50650,97986,67614,60438,10485,74044,211851,20980,156212,38998,28263,34608,6833,4
20244,A,골목상권,3110968,강남구청역 2번,33710472,47187277,36946270.33,32757835,37572219.89,43381741,6301,43278931,102810,9009654,8136824,9272648,7603821,9255984,102810,0,0,6205810,23179600,11212226,2784105,0,23024925,11887087,490662,5151601,16204008,8745887,3354027,965823,6270,31,1222,1048,1273,1232,1495,31,0,0,1370,2909,1734,288,0,3585,1917,114,807,2492,1463,462,165,4
20244,D,발달상권,3120245,둔촌역,684918594.5,830938751.5,785512210.3,647017640,742476289.2,789508485,126571,531119809,258388676,96666223,106318875,112189210,96678305,119267196,124706974,133681702,9166398,123138032,242046801,180248381,184908196,50000677,374612273,371943795,10825026,125390366,198230255,170940384,144851323,96318714,87829,38742,16641,18121,17374,17036,18657,19399,19343,52,29866,38164,29694,24739,4056,62104,61374,1958,21344,34311,27838,23728,14296,4
20244,A,골목상권,3110752,한울중학교,3456931.5,4097240,5102143.667,3720875.5,4206280.556,3564872,383,1779993,1784879,246022,0,219953,211807,1102211,1006082,778797,0,391842,1413404,919730,839896,0,1011784,2190571,0,36659,1050073,535219,1127464,452940,170,213,49,0,24,24,73,115,98,0,56,107,123,97,0,146,203,0,8,139,65,81,57,4
20244,D,발달상권,3120065,회기역,417613101,564821617.5,559211860,507453150,517490146.3,473194481,99363,301370555,171823926,58420362,58420502,60585152,60983423,62961116,92983763,78840163,116670,74362329,120166741,114424987,126059997,38063757,206017468,263042731,11279909,172529383,108276308,62540108,76629646,37804843,67017,32346,13241,13815,13289,13551,13121,17063,15283,59,22434,25881,22160,22375,6454,45481,53481,2148,37033,23101,13333,16523,6824,4
20244,A,골목상권,3110485,연신내우체국,46931467.5,53215241.5,62928387.33,45830039,53415406.44,57808675,14520,38526809,19281866,6989170,8777148,8891778,7018847,6849866,9790922,9490944,979129,9975906,15634107,15467167,14167944,1584422,23934233,33874442,745349,9231030,16812931,8624531,10958635,11436199,9668,4852,1776,2099,1942,1943,1908,2428,2424,324,3192,3987,3546,2935,536,6628,7892,130,2798,4227,2187,2482,2696,4
20244,D,발달상권,3120128,신도림역,1340175207,1373808730,1293493875,1397481648,1344823644,1414660425,173309,933093979,481566446,175041419,181049566,187030373,184524668,205447953,288265354,193301092,1306525,171792697,435914873,375488548,350136447,80021335,569424425,779719517,12440539,251591763,418398988,255125176,231410104,180177373,118600,54709,23097,22898,23677,23443,25485,32845,21864,37,30519,52038,45762,37801,7152,71248,96313,1516,32831,54381,31862,26292,20678,4
20244,A,골목상권,3110450,시립서북병원,77571829.5,127850149.5,114091617.7,69399601.5,99102001.56,53929114,5993,45429398,8499716,10529953,9887408,7387146,8035515,9589376,2885874,5613842,0,14589134,25739418,12098771,1484532,17259,15605656,29870477,159645,6000557,12556315,11372586,11215733,4171299,5119,874,1014,1100,791,1013,1201,283,591,0,1964,2630,1169,224,6,1547,4063,35,932,1714,1554,931,444,4
20244,A,골목상권,3110309,대광초등학교,95382047,75356057,53270535,79651238,73398921,80519080,5866,56786407,23732673,12135876,11755252,9844704,9691926,13358649,10313905,13418768,0,10904546,28027328,29480616,11858311,248279,30908923,43286989,97461,13332860,20947391,17277045,14503582,8037573,4283,1583,828,913,816,819,907,731,852,0,925,2142,1900,881,18,2440,3231,12,1135,1651,1145,1206,523,4
20244,A,골목상권,3110227,답십리공원,105506618.5,128261035,143156538,116950803,125656280.8,111844746,23950,70715458,41129288,13871381,12870989,13442670,13884844,16645574,23337636,17791652,0,17166433,34827008,31245906,26880021,1725378,57015351,54829395,3431803,10330517,22752896,34001883,26631055,14696592,16122,7828,3276,3015,3246,3079,3506,4384,3444,0,4707,6826,6720,5291,406,12190,11760,883,2641,4788,6822,5611,3205,4
20244,D,발달상권,3120028,명동(명동거리),8891379268,9426604721,9713479957,10175726266,9569762264,10227354816,1039376,7429785527,2797569289,1359955624,1565819923,1466028919,1398167224,1639813837,1571774506,1225794783,4179727,1065158251,3486117129,2595639071,2446965172,629295466,3485241175,5372130838,160624367,2294435852,2446069560,1814431954,1316191961,825618320,786116,253260,150661,165931,153768,150050,165706,143172,110088,417,190142,347312,257842,200238,43425,413330,552118,16497,251065,284822,197570,135680,79816,4
20244,D,발달상권,3120046,이태원(이태원역),2309904962,2362071418,2346770449,2438465830,2362355085,2256276887,199831,1325274666,931002221,196105121,265834092,282838328,262215751,318281374,504194042,426808179,89422742,120851464,482337293,749879515,646864353,166921520,907521169,1207170213,24294921,808362600,741769633,256293538,198081125,85889570,124060,75771,20018,24926,25025,25010,29081,42347,33424,6092,16201,44685,62798,54907,15148,91933,99857,2725,72866,67558,21719,19122,7802,4
20244,D,발달상권,3120178,신사역,2501407421,2972790811,3433669708,3173260703,3066214110,2782183431,362381,2326269004,455914427,435419654,492611319,436816890,471880931,489540210,333578843,122335584,10670561,500048460,1124719028,545737204,433809682,167198496,1016747993,1256383013,28415315,523521965,749456255,443294091,305521937,222921449,311496,50885,63160,64834,57239,60914,65349,37420,13465,1534,93480,145671,71839,43143,6714,142457,180739,4600,79169,116277,61175,40081,21895,4
20244,A,골목상권,3111023,문정역 1번,87016639.5,89247098.5,125251947.7,101300207,103431525.9,92607506,12620,77272831,15334675,15405290,15365141,16416105,16595801,13490494,8228662,7106013,0,16811074,41187916,20238418,14308024,62074,45247659,35552373,402178,12060067,21958240,17379447,15844462,13155634,10496,2124,2089,2197,2202,2004,2004,1108,1016,0,3153,5109,2633,1700,25,6434,5112,91,1716,3274,2696,2291,1476,4
20244,A,골목상권,3110327,상월곡역 2번,67393863,96278401.5,67592182,52660396.5,70604652,95419544,21526,62750714,32668830,12967042,11675231,12227570,12423336,13457535,16560134,16108696,0,16113888,33465810,26354482,19350430,134934,47924617,47148543,1154592,11973314,22521245,22490232,20686692,16247083,14688,6838,2915,2954,2869,2952,2998,3534,3304,0,4314,7140,5946,4101,25,10984,10522,228,2888,5210,5004,4767,3409,4
20244,D,발달상권,3120249,고덕역,1600505075,1806807257,1944158092,1728237450,1789285982,1623838142,265370,1113945668,509892474,214351534,234576072,216132675,217446962,231438425,277251104,232641370,0,267446649,520595336,425222195,371204071,39369891,671720923,899831460,56461141,195295988,317951131,533183538,301113041,167547545,185469,79901,36440,38247,35908,36299,38575,44769,35132,0,56599,76884,69544,56094,6249,120433,142108,12317,37497,52659,82205,50060,27805,4
20244,A,골목상권,3110051,한양공고앞 교차로,229665,57416,86124,356459.5,219298.1667,315790,38,315790,0,0,200957,114833,0,0,0,0,0,0,105263,66986,143541,0,210527,105263,0,0,57416,0,143541,114833,38,0,0,19,19,0,0,0,0,0,0,18,10,10,0,18,20,0,0,9,0,10,19,4
20244,A,골목상권,3110183,한국의류시험연구원,27145922.5,21029780,33719376.67,30701522.5,28768064.44,19832148,2389,16236210,3595938,4615906,2266666,2678850,2877157,3797631,2287647,1308291,0,4497462,4818950,5444332,5071404,0,5681218,6655161,0,1790186,4293740,2746531,2125212,1380711,2003,386,399,365,400,398,441,217,169,0,792,759,507,331,0,853,1090,0,257,744,433,345,162,4
20244,D,발달상권,3120191,학동역,2167816594,2259618929,2362672651,2222070050,2265225455,2218077607,278117,1868911502,349166105,348746090,413371317,347972920,361333435,397487740,174738836,174427269,5397146,367577194,1028263959,497581290,263475053,55782965,744415575,915413159,5666814,333204312,687714832,313061261,204908723,115272794,234088,44029,46771,50193,43845,45157,48122,22055,21974,960,57973,129442,60235,25802,3705,103109,127811,970,55601,96679,38761,25518,13401,4
20244,A,골목상권,3110908,구반포역,13399803.5,23894058,39913973.33,12757685,24427223.67,22678960,2325,20068909,2610051,2725540,5324812,3595558,3711047,4711952,2610051,0,0,3727985,14779512,4171463,0,0,14743241,7935719,0,30797,8053701,3074785,6004094,5515583,2032,293,369,570,369,400,324,293,0,0,400,1433,492,0,0,1519,806,0,15,650,280,464,916,4
20244,R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),82724295.5,91861700,93725014.33,83338422.5,88558208.78,60519160,5686,39681870,20837290,6390010,9137082,10059415,6168592,7926771,12859906,7977384,0,3514986,13322045,17468317,19886504,6327308,26740578,28716194,1165749,12550146,17868870,15691468,6044404,2136136,4584,1102,783,1011,1069,874,847,735,367,0,973,1513,1485,1417,298,2145,3146,78,1306,1875,1255,524,253,4
20244,A,골목상권,3110722,G타워,72000000,72000000,72000000,72000000,72000000,72000000,2982,56979305,15020695,10030604,10738696,15422230,10328370,10459405,6874175,8146520,3328176,15177271,14886713,11475055,14981158,12151627,18541604,47605871,77950,3860298,17206155,27463225,13493710,4046134,2407,575,429,469,592,458,459,281,294,99,837,749,489,502,306,876,1932,7,336,988,968,384,125,4
20244,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),37808694.5,51906812,60119315.33,46650381.5,50343302.44,39152873,6727,35446162,3706711,9569249,6780456,6128804,4804478,8163175,3706711,0,0,12904588,20294656,5953629,0,0,19678038,15929284,1258927,4454127,16578601,6353028,4937611,2025028,5956,771,1214,1145,1051,1005,1541,771,0,0,2429,3365,933,0,0,3316,3247,209,957,3574,747,677,397,4
20244,A,골목상권,3111020,방이동고분군(방산고등학교),154531317,151518806.5,192105355.7,159821085.5,167562053.9,143651211,18925,107085117,36566094,16890782,28455611,18233131,19962827,23542766,19687577,16878517,0,23569035,58590115,45258301,16233760,0,49308642,77866849,1061735,8923333,27188155,33005478,32424805,24571984,14408,4517,2790,3240,2628,2903,2847,2924,1593,0,4554,6288,5490,2593,0,7912,9896,280,2022,3867,3923,4796,2917,4
20244,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",5440352858,6097622609,5527354061,6205640287,5785477077,6189902432,820603,4177516089,2012386343,753805587,887964261,832090899,843805269,859850073,1090667446,921718897,70964523,427496270,1497150765,1648344773,2047763207,498182894,2171330131,3905493581,204784512,2878295046,1249974127,622179554,815451816,306138664,569198,251405,106383,120756,113943,114690,113426,136427,114978,5975,101182,207107,214813,236498,55028,303830,510649,24587,380387,171274,85520,111367,41342,4
20244,D,발달상권,3120052,성수역,2710703167,2883196890,2829551287,2692312648,2784564363,2849828267,348568,2122153144,727675123,366874943,428548515,418423734,439892166,468413786,399716551,327958572,1034051,422611638,902084119,788406480,669056500,66635479,1068172264,1395351442,44413812,808727419,745242454,392603018,327608114,144928887,279453,69115,52598,56620,53576,57140,59519,37003,32112,10,97672,113905,77458,55823,3700,157270,164151,4514,96132,108619,53652,41189,17320,4
20244,A,골목상권,3110508,서연중학교,810061114.5,836729435.5,808494778.7,817728434.5,817169145,775117577,57756,458389347,316728230,83854128,105446577,97512481,87074771,84501390,163555736,153172494,0,29920313,252581419,356898913,132356099,3360833,217176860,533678979,6114955,320063905,263725981,86865390,57301781,16783832,35311,22445,6264,7977,7498,6700,6872,11830,10615,0,3225,18550,25490,10130,361,17378,38942,550,23564,20023,6781,4152,1248,4
20244,A,골목상권,3110783,영등포시장역 1번,5021909.5,14960562.5,10661306.5,12751116,10576953.29,12751116,1762,11018936,1732180,1982392,1514774,2359317,2448724,2713729,1732180,0,0,4606070,3313206,2149628,1009850,1672362,3811055,3636744,0,1276140,2196583,3050774,528724,395578,1743,19,335,335,347,276,450,19,0,0,998,527,212,19,6,862,450,0,373,475,276,103,84,4
20244,D,발달상권,3120026,을지로입구역,5228905871,5766306336,5992206518,5607279035,5686844670,5651421658,759332,5260022461,391399197,1042345447,1124456031,957334834,1037208547,1098677602,228788976,162610221,712181,1443736304,2832127556,918238001,412522554,44085062,2078109033,1852156768,8294086,599319728,1409637622,1092389277,612901661,207723432,713978,45354,146912,150659,131320,142411,142676,26218,19136,108,287402,333322,100004,35522,2974,363386,283480,1238,100661,232419,176198,106403,29953,4
